relative_filepath,class_index,class_name
train/莲房/Lianfang40.jpg,71,莲房
train/郁金/Yujin82.jpg,78,郁金
train/石榴皮/Shiliupi35.jpg,50,石榴皮
train/羌活/QianghuoQianghuoQianghuoQianghuo_63.jpg,55,羌活
train/肉豆蔻/Roudoukou77.jpg,56,肉豆蔻
train/白矾/BaifanBaifanBaifan34.jpg,45,白矾
train/桑寄生/SangjishengSangjishengSangjishengIMG_20200724_180453.jpg,28,桑寄生
train/地龙/DilongDilong52.jpg,11,地龙
train/天麻/Tianma102.jpg,14,天麻
train/天麻/Tianma29.jpg,14,天麻
train/桑寄生/SangjishengSangjishengSangjishengSangjisheng_70.jpg,28,桑寄生
train/金钱白花蛇/Jinqianbaihuashe68.jpg,82,金钱白花蛇
train/鸡内金/Jineijin37.jpg,86,鸡内金
train/桑椹/Sangshen5.jpg,29,桑椹
train/芥子/Jiezi85.jpg,58,芥子
train/槟榔/BinglangBinglangBinglangBinglang_29.jpg,31,槟榔
train/白茅根/BaimaogenBaimaogenBaimaogen26.jpg,48,白茅根
train/桑椹/Sangshen51.jpg,29,桑椹
train/槟榔/BinglangBinglangBinglangBinglang_5.jpg,31,槟榔
train/荜澄茄/BichengqieBichengqieBichengqie114.jpg,67,荜澄茄
train/沉香/ChenxiangChenxiang77.jpg,33,沉香
train/番泻叶/FanxieyeFanxieye57.jpg,42,番泻叶
train/丝瓜络/Sigualuo43.jpg,0,丝瓜络
train/秦皮/Qinpi37.jpg,51,秦皮
train/肉豆蔻/Roudoukou88.jpg,56,肉豆蔻
train/湖北贝母/Hubeibeimu58.jpg,37,湖北贝母
train/蜂房/FengfangFengfang107.jpg,74,蜂房
train/黄柏/HuangboHuangboHuangboHuangbo_56.jpg,89,黄柏
train/肉豆蔻/Roudoukou28.jpg,56,肉豆蔻
train/冬虫夏草/DongchongxiacaoDongchongxiacao76.jpg,6,冬虫夏草
train/白前/BaiqianBaiqianBaiqian81.jpg,43,白前
train/金果榄/Jinguolan36.jpg,80,金果榄
train/山茱萸/Shanzhuyu59.jpg,19,山茱萸
train/白茅根/BaimaogenBaimaogenBaimaogen60.jpg,48,白茅根
train/金灯笼/Jindenglong57.jpg,81,金灯笼
train/莲子心/Lianzixin90.jpg,70,莲子心
train/五加皮/WujiapiWujiapiWujiapiWujiapi_30.jpg,2,五加皮
train/竹茹/Zhuru61.jpg,53,竹茹
train/薏苡仁/Yiyiren25.jpg,72,薏苡仁
train/地龙/DilongDilong62.jpg,11,地龙
train/黄芩/HuangqinHuangqinHuangqinHuangqin_39.jpg,90,黄芩
train/干姜/GanjiangGanjiang93.jpg,23,干姜
train/羌活/QianghuoQianghuoQianghuoIMG_20200719_173015_2.jpg,55,羌活
train/白矾/BaifanBaifanBaifan31.jpg,45,白矾
train/桂枝/GuizhiGuizhiGuizhiGuizhi_32.jpg,27,桂枝
train/桂枝/GuizhiGuizhiGuizhiGuizhi_148.jpg,27,桂枝
train/莲房/Lianfang101.jpg,71,莲房
train/芥子/Jiezi36.jpg,58,芥子
train/苏木/Sumu25.jpg,61,苏木
train/黄芩/HuangqinHuangqinHuangqinHuangqin_31.jpg,90,黄芩
train/蜂房/FengfangFengfang70.jpg,74,蜂房
train/莲子心/Lianzixin14.jpg,70,莲子心
train/沉香/ChenxiangChenxiang78.jpg,33,沉香
train/黄芩/HuangqinHuangqinHuangqinHuangqin_68.jpg,90,黄芩
train/大腹皮/DafupiDafupi34.jpg,12,大腹皮
train/丝瓜络/Sigualuo66.jpg,0,丝瓜络
train/莲子心/Lianzixin98.jpg,70,莲子心
train/薏苡仁/Yiyiren10.jpg,72,薏苡仁
train/川木香/ChuanmuxiangChuanmuxiang73.jpg,20,川木香
train/羌活/QianghuoQianghuoQianghuoIMG_20200719_173014_3.jpg,55,羌活
train/谷精草/GujingcaoGujingcao64.jpg,75,谷精草
train/荜澄茄/BichengqieBichengqieBichengqie27.jpg,67,荜澄茄
train/安息香/AnxixiangAnxixiangAnxixiang92.jpg,16,安息香
train/干姜/GanjiangGanjiang32.jpg,23,干姜
train/土荆皮/Tujingpi31.jpg,10,土荆皮
train/荆芥穗/Jingjiesui16.jpg,63,荆芥穗
train/秦皮/Qinpi31.jpg,51,秦皮
train/莲房/Lianfang2.jpg,71,莲房
train/薏苡仁/Yiyiren87.jpg,72,薏苡仁
train/苍术/CangzhuCangzhuCangzhuCangzhu_29.jpg,60,苍术
train/山奈/Shannai75.jpg,17,山奈
train/荜澄茄/BichengqieBichengqieBichengqie89.jpg,67,荜澄茄
train/白蔹/BailianBailianBailian37.jpg,49,白蔹
train/莲子心/Lianzixin72.jpg,70,莲子心
train/麦冬/Maidong46.jpg,88,麦冬
train/苍术/CangzhuCangzhuCangzhuIMG_20200720_165845.jpg,60,苍术
train/金钱白花蛇/Jinqianbaihuashe76.jpg,82,金钱白花蛇
train/北沙参/BeishashenBeishashenBeishashen60.jpg,7,北沙参
train/白扁豆/BaibiandouBaibiandouBaibiandou25.jpg,44,白扁豆
train/金钱白花蛇/Jinqianbaihuashe115.jpg,82,金钱白花蛇
train/白芍/BaishaoBaishaoBaishaoBaishao_43.jpg,46,白芍
train/白扁豆/BaibiandouBaibiandouBaibiandou92.jpg,44,白扁豆
train/秦皮/Qinpi16.jpg,51,秦皮
train/羌活/QianghuoQianghuoQianghuoIMG_20200719_173057.jpg,55,羌活
train/谷芽/GuyaGuya73.jpg,76,谷芽
train/苦地丁/Kudiding87.jpg,62,苦地丁
train/柏子仁/BaizirenBaizirenBaiziren36.jpg,26,柏子仁
train/干姜/GanjiangGanjiang62.jpg,23,干姜
train/黄芩/HuangqinHuangqinHuangqinIMG_20200724_175138.jpg,90,黄芩
train/白前/BaiqianBaiqianBaiqian54.jpg,43,白前
train/地龙/DilongDilong25.jpg,11,地龙
train/黄柏/HuangboHuangboHuangboHuangbo_51.jpg,89,黄柏
train/石榴皮/Shiliupi88.jpg,50,石榴皮
train/藁本/GaobenGaobenGaobenGaoben_54.jpg,73,藁本
train/冬虫夏草/DongchongxiacaoDongchongxiacao98.jpg,6,冬虫夏草
train/木丁香/Mudingxiang96.jpg,24,木丁香
train/千年健/Qiannianjian68.jpg,8,千年健
train/鸡内金/Jineijin15.jpg,86,鸡内金
train/荜拨/BiboBiboBibo104.jpg,66,荜拨
train/自然铜/Zirantong66.jpg,57,自然铜
train/莲子心/Lianzixin43.jpg,70,莲子心
train/莱菔子/Laifuzi21.jpg,68,莱菔子
train/莱菔子/Laifuzi48.jpg,68,莱菔子
train/桑寄生/SangjishengSangjishengSangjishengSangjisheng_79.jpg,28,桑寄生
train/合欢皮/HehuanpiHehuanpi33.jpg,9,合欢皮
train/莱菔子/Laifuzi70.jpg,68,莱菔子
train/桑螵蛸/Sangpiaoxiao103.jpg,30,桑螵蛸
train/湖北贝母/Hubeibeimu22.jpg,37,湖北贝母
train/槟榔/BinglangBinglangBinglangBinglang_34.jpg,31,槟榔
train/橘核/Juhe58.jpg,32,橘核
train/黄芪/HuangqiHuangqi109.jpg,91,黄芪
train/黄芪/HuangqiHuangqi34.jpg,91,黄芪
train/细辛/XixinXixinXixinXixin_43.jpg,54,细辛
train/白茅根/BaimaogenBaimaogenBaimaogen90.jpg,48,白茅根
train/薏苡仁/Yiyiren15.jpg,72,薏苡仁
train/白前/BaiqianBaiqianBaiqian78.jpg,43,白前
train/苏木/Sumu44.jpg,61,苏木
train/枸杞子/GouqiziGouqizi61.jpg,25,枸杞子
train/沉香/ChenxiangChenxiang96.jpg,33,沉香
train/干姜/GanjiangGanjiang119.jpg,23,干姜
train/黄芪/HuangqiHuangqi75.jpg,91,黄芪
train/湖北贝母/Hubeibeimu59.jpg,37,湖北贝母
train/鸡内金/Jineijin87.jpg,86,鸡内金
train/天花粉/Tianhuafen28.jpg,13,天花粉
train/湖北贝母/Hubeibeimu63.jpg,37,湖北贝母
train/全蝎/Quanxie16.jpg,5,全蝎
train/桑寄生/SangjishengSangjishengSangjishengSangjisheng_20.jpg,28,桑寄生
train/安息香/AnxixiangAnxixiangAnxixiang89.jpg,16,安息香
train/天花粉/Tianhuafen36.jpg,13,天花粉
train/甘草/GancaoGancaoGancaoGancao_44.jpg,41,甘草
train/路路通/Lulutong105.jpg,77,路路通
train/千年健/Qiannianjian53.jpg,8,千年健
train/太子参/Taizishen95.jpg,15,太子参
train/灵芝/Lingzhi76.jpg,38,灵芝
train/芦根/Lugen114.jpg,59,芦根
train/秦皮/Qinpi90.jpg,51,秦皮
train/秦皮/Qinpi94.jpg,51,秦皮
train/竹茹/Zhuru51.jpg,53,竹茹
train/黄芩/HuangqinHuangqinHuangqinHuangqin_34.jpg,90,黄芩
train/山茱萸/Shanzhuyu39.jpg,19,山茱萸
train/沉香/ChenxiangChenxiang38.jpg,33,沉香
train/莱菔子/Laifuzi31.jpg,68,莱菔子
train/金果榄/Jinguolan8.jpg,80,金果榄
train/路路通/Lulutong82.jpg,77,路路通
train/桑椹/Sangshen33.jpg,29,桑椹
train/柏子仁/BaizirenBaizirenBaiziren103.jpg,26,柏子仁
train/草豆蔻/CaodoukouCaodoukouCaodoukou118.jpg,64,草豆蔻
train/莲子心/Lianzixin16.jpg,70,莲子心
train/九香虫/Jiuxiangchong10.jpg,1,九香虫
train/太子参/Taizishen44.jpg,15,太子参
train/丝瓜络/Sigualuo46.jpg,0,丝瓜络
train/川牛膝/ChuanniuxiChuanniuxi72.jpg,22,川牛膝
train/僵蚕/Jiangcan53.jpg,4,僵蚕
train/桑螵蛸/Sangpiaoxiao117.jpg,30,桑螵蛸
train/九香虫/Jiuxiangchong56.jpg,1,九香虫
train/海螵蛸/HaipiaoxiaoHaipiaoxiao104.jpg,35,海螵蛸
train/千年健/Qiannianjian11.jpg,8,千年健
train/莲房/Lianfang18.jpg,71,莲房
train/桑寄生/SangjishengSangjishengSangjishengSangjisheng_46.jpg,28,桑寄生
train/肉豆蔻/Roudoukou33.jpg,56,肉豆蔻
train/黄芩/HuangqinHuangqinHuangqinIMG_20200724_175124.jpg,90,黄芩
train/海螵蛸/HaipiaoxiaoHaipiaoxiao32.jpg,35,海螵蛸
train/鳖甲/BiejiaBiejiaBiejia77.jpg,85,鳖甲
train/桑椹/Sangshen87.jpg,29,桑椹
train/莲子/Lianzi76.jpg,69,莲子
train/白芍/BaishaoBaishaoBaishaoBaishao_92.jpg,46,白芍
train/五加皮/WujiapiWujiapiWujiapiIMG_20200722_165954.jpg,2,五加皮
train/黄芪/HuangqiHuangqi77.jpg,91,黄芪
train/稻芽/DaoyaDaoya96.jpg,52,稻芽
train/橘核/Juhe50.jpg,32,橘核
train/芦根/Lugen34.jpg,59,芦根
train/山茱萸/Shanzhuyu52.jpg,19,山茱萸
train/藁本/GaobenGaobenGaobenIMG_20200720_174343.jpg,73,藁本
train/酸枣仁/SuanzaorenSuanzaorenSuanzaorenSuanzaoren_70.jpg,79,酸枣仁
train/淡豆豉/DandouchiDandouchi103.jpg,36,淡豆豉
train/竹茹/Zhuru39.jpg,53,竹茹
train/防风/FangfengFangfengFangfengIMG_20200720_174550.jpg,84,防风
train/鳖甲/BiejiaBiejiaBiejia35.jpg,85,鳖甲
train/荜拨/BiboBiboBibo107.jpg,66,荜拨
train/沉香/ChenxiangChenxiang48.jpg,33,沉香
train/冬虫夏草/DongchongxiacaoDongchongxiacao96.jpg,6,冬虫夏草
train/山慈菇/Shancigu7.jpg,18,山慈菇
train/草豆蔻/CaodoukouCaodoukouCaodoukou109.jpg,64,草豆蔻
train/莱菔子/Laifuzi13.jpg,68,莱菔子
train/郁金/Yujin110.jpg,78,郁金
train/郁金/Yujin100.jpg,78,郁金
train/淡豆豉/DandouchiDandouchi86.jpg,36,淡豆豉
train/灵芝/Lingzhi2.jpg,38,灵芝
train/莲子心/Lianzixin1.jpg,70,莲子心
train/鳖甲/BiejiaBiejiaBiejia50.jpg,85,鳖甲
train/桑寄生/SangjishengSangjishengSangjishengIMG_20200724_180456.jpg,28,桑寄生
train/苦地丁/Kudiding73.jpg,62,苦地丁
train/山茱萸/Shanzhuyu40.jpg,19,山茱萸
train/苍术/CangzhuCangzhuCangzhuCangzhu_48.jpg,60,苍术
train/瓦楞子/Walengzi108.jpg,39,瓦楞子
train/芦根/Lugen42.jpg,59,芦根
train/淡豆豉/DandouchiDandouchi80.jpg,36,淡豆豉
train/黄芪/HuangqiHuangqi65.jpg,91,黄芪
train/山茱萸/Shanzhuyu9.jpg,19,山茱萸
train/海螵蛸/HaipiaoxiaoHaipiaoxiao48.jpg,35,海螵蛸
train/桑螵蛸/Sangpiaoxiao11.jpg,30,桑螵蛸
train/苏木/Sumu94.jpg,61,苏木
train/番泻叶/FanxieyeFanxieye26.jpg,42,番泻叶
train/鸡内金/Jineijin21.jpg,86,鸡内金
train/五加皮/WujiapiWujiapiWujiapiWujiapi_41.jpg,2,五加皮
train/沉香/ChenxiangChenxiang39.jpg,33,沉香
train/黄芩/HuangqinHuangqinHuangqinHuangqin_26.jpg,90,黄芩
train/太子参/Taizishen106.jpg,15,太子参
train/白芍/BaishaoBaishaoBaishaoBaishao_93.jpg,46,白芍
train/细辛/XixinXixinXixinIMG_20200720_170932.jpg,54,细辛
train/甘草/GancaoGancaoGancaoGancao_46.jpg,41,甘草
train/细辛/XixinXixinXixinIMG_20200720_170954.jpg,54,细辛
train/地龙/DilongDilong94.jpg,11,地龙
train/淡豆豉/DandouchiDandouchi68.jpg,36,淡豆豉
train/白芷/BaizhiBaizhiBaizhiBaizhi_14.jpg,47,白芷
train/干姜/GanjiangGanjiang114.jpg,23,干姜
train/川楝子/ChuanlianziChuanlianzi43.jpg,21,川楝子
train/番泻叶/FanxieyeFanxieye82.jpg,42,番泻叶
train/白芍/BaishaoBaishaoBaishaoBaishao_9.jpg,46,白芍
train/黄芪/HuangqiHuangqi95.jpg,91,黄芪
train/土荆皮/Tujingpi12.jpg,10,土荆皮
train/龙眼肉/Longyanrou111.jpg,92,龙眼肉
train/谷精草/GujingcaoGujingcao30.jpg,75,谷精草
train/莲子/Lianzi22.jpg,69,莲子
train/甘草/GancaoGancaoGancaoGancao_55.jpg,41,甘草
train/白前/BaiqianBaiqianBaiqian110.jpg,43,白前
train/蜂房/FengfangFengfang64.jpg,74,蜂房
train/桑螵蛸/Sangpiaoxiao1.jpg,30,桑螵蛸
train/荆芥穗/Jingjiesui12.jpg,63,荆芥穗
train/白蔹/BailianBailianBailian60.jpg,49,白蔹
train/藁本/GaobenGaobenGaobenGaoben_42.jpg,73,藁本
train/天花粉/Tianhuafen69.jpg,13,天花粉
train/橘核/Juhe54.jpg,32,橘核
train/土荆皮/Tujingpi54.jpg,10,土荆皮
train/竹茹/Zhuru66.jpg,53,竹茹
train/莲子心/Lianzixin60.jpg,70,莲子心
train/郁金/Yujin46.jpg,78,郁金
train/地龙/DilongDilong24.jpg,11,地龙
train/川牛膝/ChuanniuxiChuanniuxi74.jpg,22,川牛膝
train/薏苡仁/Yiyiren54.jpg,72,薏苡仁
train/桑螵蛸/Sangpiaoxiao62.jpg,30,桑螵蛸
train/桂枝/GuizhiGuizhiGuizhiIMG_20200719_174724.jpg,27,桂枝
train/沉香/ChenxiangChenxiang66.jpg,33,沉香
train/莲房/Lianfang1.jpg,71,莲房
train/白茅根/BaimaogenBaimaogenBaimaogen97.jpg,48,白茅根
train/浙贝母/ZhebeimuZhebeimuZhebeimuZhebeimu_117.jpg,34,浙贝母
train/白蔹/BailianBailianBailian87.jpg,49,白蔹
train/番泻叶/FanxieyeFanxieye32.jpg,42,番泻叶
train/桑寄生/SangjishengSangjishengSangjishengIMG_20200724_180445.jpg,28,桑寄生
train/槟榔/BinglangBinglangBinglangBinglang_33.jpg,31,槟榔
train/天麻/Tianma6.jpg,14,天麻
train/黄柏/HuangboHuangboHuangboHuangbo_83.jpg,89,黄柏
train/山慈菇/Shancigu78.jpg,18,山慈菇
train/天麻/Tianma92.jpg,14,天麻
train/金灯笼/Jindenglong96.jpg,81,金灯笼
train/苦地丁/Kudiding54.jpg,62,苦地丁
train/桑螵蛸/Sangpiaoxiao44.jpg,30,桑螵蛸
train/白茅根/BaimaogenBaimaogenBaimaogen58.jpg,48,白茅根
train/苍术/CangzhuCangzhuCangzhuCangzhu_10.jpg,60,苍术
train/番泻叶/FanxieyeFanxieye56.jpg,42,番泻叶
train/荜澄茄/BichengqieBichengqieBichengqie44.jpg,67,荜澄茄
train/蜂房/FengfangFengfang38.jpg,74,蜂房
train/天麻/Tianma9.jpg,14,天麻
train/白矾/BaifanBaifanBaifan44.jpg,45,白矾
train/番泻叶/FanxieyeFanxieye89.jpg,42,番泻叶
train/荔枝核/Lizhihe84.jpg,65,荔枝核
train/安息香/AnxixiangAnxixiangAnxixiang49.jpg,16,安息香
train/千年健/Qiannianjian84.jpg,8,千年健
train/鳖甲/BiejiaBiejiaBiejia51.jpg,85,鳖甲
train/千年健/Qiannianjian18.jpg,8,千年健
train/细辛/XixinXixinXixinIMG_20200720_170917.jpg,54,细辛
train/五加皮/WujiapiWujiapiWujiapiIMG_20200722_170011.jpg,2,五加皮
train/木丁香/Mudingxiang52.jpg,24,木丁香
train/地龙/DilongDilong21.jpg,11,地龙
train/白芷/BaizhiBaizhiBaizhiIMG_20200720_173743.jpg,47,白芷
train/黄芩/HuangqinHuangqinHuangqinHuangqin_61.jpg,90,黄芩
train/大腹皮/DafupiDafupi29.jpg,12,大腹皮
train/薏苡仁/Yiyiren40.jpg,72,薏苡仁
train/山慈菇/Shancigu79.jpg,18,山慈菇
train/苍术/CangzhuCangzhuCangzhuCangzhu_6.jpg,60,苍术
train/金果榄/Jinguolan89.jpg,80,金果榄
train/枸杞子/GouqiziGouqizi62.jpg,25,枸杞子
train/鸡冠花/Jiguanhua5.jpg,87,鸡冠花
train/木丁香/Mudingxiang21.jpg,24,木丁香
train/芦根/Lugen12.jpg,59,芦根
train/谷芽/GuyaGuya101.jpg,76,谷芽
train/荜澄茄/BichengqieBichengqieBichengqie61.jpg,67,荜澄茄
train/山奈/Shannai84.jpg,17,山奈
train/秦皮/Qinpi27.jpg,51,秦皮
train/川牛膝/ChuanniuxiChuanniuxi116.jpg,22,川牛膝
train/莲子心/Lianzixin50.jpg,70,莲子心
train/龙眼肉/Longyanrou39.jpg,92,龙眼肉
train/金钱白花蛇/Jinqianbaihuashe82.jpg,82,金钱白花蛇
train/甘草/GancaoGancaoGancaoIMG_20200719_172812.jpg,41,甘草
train/荜拨/BiboBiboBibo88.jpg,66,荜拨
train/谷精草/GujingcaoGujingcao37.jpg,75,谷精草
train/土荆皮/Tujingpi4.jpg,10,土荆皮
train/白茅根/BaimaogenBaimaogenBaimaogen75.jpg,48,白茅根
train/海螵蛸/HaipiaoxiaoHaipiaoxiao105.jpg,35,海螵蛸
train/甘松/GansongGansong71.jpg,40,甘松
train/淡豆豉/DandouchiDandouchi119.jpg,36,淡豆豉
train/鳖甲/BiejiaBiejiaBiejia74.jpg,85,鳖甲
train/川木香/ChuanmuxiangChuanmuxiang36.jpg,20,川木香
train/丝瓜络/Sigualuo34.jpg,0,丝瓜络
train/金钱白花蛇/Jinqianbaihuashe109.jpg,82,金钱白花蛇
train/自然铜/Zirantong21.jpg,57,自然铜
train/人参/Renshen105.jpg,3,人参
train/槟榔/BinglangBinglangBinglangBinglang_89.jpg,31,槟榔
train/鸡内金/Jineijin9.jpg,86,鸡内金
train/荔枝核/Lizhihe53.jpg,65,荔枝核
train/山奈/Shannai38.jpg,17,山奈
train/天花粉/Tianhuafen91.jpg,13,天花粉
train/白前/BaiqianBaiqianBaiqian73.jpg,43,白前
train/九香虫/Jiuxiangchong62.jpg,1,九香虫
train/稻芽/DaoyaDaoya74.jpg,52,稻芽
train/金钱白花蛇/Jinqianbaihuashe42.jpg,82,金钱白花蛇
train/自然铜/Zirantong97.jpg,57,自然铜
train/湖北贝母/Hubeibeimu29.jpg,37,湖北贝母
train/金钱白花蛇/Jinqianbaihuashe9.jpg,82,金钱白花蛇
train/山奈/Shannai0.jpg,17,山奈
train/柏子仁/BaizirenBaizirenBaiziren112.jpg,26,柏子仁
train/柏子仁/BaizirenBaizirenBaiziren45.jpg,26,柏子仁
train/山奈/Shannai91.jpg,17,山奈
train/白蔹/BailianBailianBailian61.jpg,49,白蔹
train/麦冬/Maidong104.jpg,88,麦冬
train/蜂房/FengfangFengfang82.jpg,74,蜂房
train/白前/BaiqianBaiqianBaiqian95.jpg,43,白前
train/桑椹/Sangshen25.jpg,29,桑椹
train/鸡冠花/Jiguanhua116.jpg,87,鸡冠花
train/浙贝母/ZhebeimuZhebeimuZhebeimuZhebeimu_57.jpg,34,浙贝母
train/荔枝核/Lizhihe49.jpg,65,荔枝核
train/草豆蔻/CaodoukouCaodoukouCaodoukou25.jpg,64,草豆蔻
train/海螵蛸/HaipiaoxiaoHaipiaoxiao114.jpg,35,海螵蛸
train/麦冬/Maidong101.jpg,88,麦冬
train/甘松/GansongGansong29.jpg,40,甘松
train/桑椹/Sangshen82.jpg,29,桑椹
train/白茅根/BaimaogenBaimaogenBaimaogen92.jpg,48,白茅根
train/龙眼肉/Longyanrou71.jpg,92,龙眼肉
train/郁金/Yujin68.jpg,78,郁金
train/薏苡仁/Yiyiren55.jpg,72,薏苡仁
train/天花粉/Tianhuafen95.jpg,13,天花粉
train/秦皮/Qinpi73.jpg,51,秦皮
train/酸枣仁/SuanzaorenSuanzaorenSuanzaorenIMG_20200722_165609.jpg,79,酸枣仁
train/麦冬/Maidong96.jpg,88,麦冬
train/人参/Renshen8.jpg,3,人参
train/桑椹/Sangshen14.jpg,29,桑椹
train/莲子心/Lianzixin41.jpg,70,莲子心
train/桑椹/Sangshen104.jpg,29,桑椹
train/黄芩/HuangqinHuangqinHuangqinHuangqin_41.jpg,90,黄芩
train/金果榄/Jinguolan114.jpg,80,金果榄
train/荜澄茄/BichengqieBichengqieBichengqie29.jpg,67,荜澄茄
train/薏苡仁/Yiyiren53.jpg,72,薏苡仁
train/土荆皮/Tujingpi59.jpg,10,土荆皮
train/荔枝核/Lizhihe46.jpg,65,荔枝核
train/大腹皮/DafupiDafupi38.jpg,12,大腹皮
train/土荆皮/Tujingpi44.jpg,10,土荆皮
train/槟榔/BinglangBinglangBinglangIMG_20200719_180531.jpg,31,槟榔
train/黄柏/HuangboHuangboHuangboHuangbo_23.jpg,89,黄柏
train/僵蚕/Jiangcan26.jpg,4,僵蚕
train/千年健/Qiannianjian17.jpg,8,千年健
train/莲子心/Lianzixin61.jpg,70,莲子心
train/荔枝核/Lizhihe29.jpg,65,荔枝核
train/浙贝母/ZhebeimuZhebeimuZhebeimuZhebeimu_45.jpg,34,浙贝母
train/山茱萸/Shanzhuyu109.jpg,19,山茱萸
train/白扁豆/BaibiandouBaibiandouBaibiandou71.jpg,44,白扁豆
train/天花粉/Tianhuafen74.jpg,13,天花粉
train/白矾/BaifanBaifanBaifan37.jpg,45,白矾
train/川木香/ChuanmuxiangChuanmuxiang37.jpg,20,川木香
train/金钱白花蛇/Jinqianbaihuashe22.jpg,82,金钱白花蛇
train/槟榔/BinglangBinglangBinglangBinglang_63.jpg,31,槟榔
train/瓦楞子/Walengzi88.jpg,39,瓦楞子
train/白矾/BaifanBaifanBaifan57.jpg,45,白矾
train/千年健/Qiannianjian116.jpg,8,千年健
train/草豆蔻/CaodoukouCaodoukouCaodoukou48.jpg,64,草豆蔻
train/金灯笼/Jindenglong47.jpg,81,金灯笼
train/黄柏/HuangboHuangboHuangboHuangbo_16.jpg,89,黄柏
train/安息香/AnxixiangAnxixiangAnxixiang103.jpg,16,安息香
train/芥子/Jiezi12.jpg,58,芥子
train/鸡冠花/Jiguanhua2.jpg,87,鸡冠花
train/大腹皮/DafupiDafupi86.jpg,12,大腹皮
train/柏子仁/BaizirenBaizirenBaiziren93.jpg,26,柏子仁
train/白芍/BaishaoBaishaoBaishaoBaishao_82.jpg,46,白芍
train/瓦楞子/Walengzi19.jpg,39,瓦楞子
train/鸡内金/Jineijin36.jpg,86,鸡内金
train/沉香/ChenxiangChenxiang102.jpg,33,沉香
train/北沙参/BeishashenBeishashenBeishashen54.jpg,7,北沙参
train/柏子仁/BaizirenBaizirenBaiziren91.jpg,26,柏子仁
train/防风/FangfengFangfengFangfengFangfeng_47.jpg,84,防风
train/山茱萸/Shanzhuyu110.jpg,19,山茱萸
train/莲子心/Lianzixin97.jpg,70,莲子心
train/荆芥穗/Jingjiesui93.jpg,63,荆芥穗
train/甘草/GancaoGancaoGancaoGancao_49.jpg,41,甘草
train/金灯笼/Jindenglong101.jpg,81,金灯笼
train/薏苡仁/Yiyiren113.jpg,72,薏苡仁
train/桂枝/GuizhiGuizhiGuizhiGuizhi_80.jpg,27,桂枝
train/橘核/Juhe18.jpg,32,橘核
train/川楝子/ChuanlianziChuanlianzi56.jpg,21,川楝子
train/湖北贝母/Hubeibeimu74.jpg,37,湖北贝母
train/淡豆豉/DandouchiDandouchi49.jpg,36,淡豆豉
train/鸡内金/Jineijin35.jpg,86,鸡内金
train/五加皮/WujiapiWujiapiWujiapiWujiapi_62.jpg,2,五加皮
train/自然铜/Zirantong40.jpg,57,自然铜
train/瓦楞子/Walengzi6.jpg,39,瓦楞子
train/山茱萸/Shanzhuyu94.jpg,19,山茱萸
train/土荆皮/Tujingpi90.jpg,10,土荆皮
train/甘松/GansongGansong63.jpg,40,甘松
train/淡豆豉/DandouchiDandouchi58.jpg,36,淡豆豉
train/安息香/AnxixiangAnxixiangAnxixiang104.jpg,16,安息香
train/白茅根/BaimaogenBaimaogenBaimaogen101.jpg,48,白茅根
train/白矾/BaifanBaifanBaifan23.jpg,45,白矾
train/木丁香/Mudingxiang64.jpg,24,木丁香
train/黄芪/HuangqiHuangqi96.jpg,91,黄芪
train/川楝子/ChuanlianziChuanlianzi32.jpg,21,川楝子
train/鸡内金/Jineijin46.jpg,86,鸡内金
train/龙眼肉/Longyanrou18.jpg,92,龙眼肉
train/羌活/QianghuoQianghuoQianghuoQianghuo_79.jpg,55,羌活
train/荔枝核/Lizhihe54.jpg,65,荔枝核
train/槟榔/BinglangBinglangBinglangBinglang_62.jpg,31,槟榔
train/苏木/Sumu99.jpg,61,苏木
train/莲房/Lianfang62.jpg,71,莲房
train/郁金/Yujin8.jpg,78,郁金
train/芦根/Lugen46.jpg,59,芦根
train/白蔹/BailianBailianBailian99.jpg,49,白蔹
train/僵蚕/Jiangcan0.jpg,4,僵蚕
train/白前/BaiqianBaiqianBaiqian76.jpg,43,白前
train/荔枝核/Lizhihe118.jpg,65,荔枝核
train/天花粉/Tianhuafen108.jpg,13,天花粉
train/山慈菇/Shancigu2.jpg,18,山慈菇
train/黄芩/HuangqinHuangqinHuangqinHuangqin_38.jpg,90,黄芩
train/北沙参/BeishashenBeishashenBeishashen39.jpg,7,北沙参
train/桂枝/GuizhiGuizhiGuizhiGuizhi_91.jpg,27,桂枝
train/川木香/ChuanmuxiangChuanmuxiang66.jpg,20,川木香
train/苏木/Sumu97.jpg,61,苏木
train/冬虫夏草/DongchongxiacaoDongchongxiacao51.jpg,6,冬虫夏草
train/自然铜/Zirantong32.jpg,57,自然铜
train/防风/FangfengFangfengFangfengFangfeng_13.jpg,84,防风
train/僵蚕/Jiangcan82.jpg,4,僵蚕
train/稻芽/DaoyaDaoya50.jpg,52,稻芽
train/白前/BaiqianBaiqianBaiqian24.jpg,43,白前
train/鳖甲/BiejiaBiejiaBiejia55.jpg,85,鳖甲
train/瓦楞子/Walengzi87.jpg,39,瓦楞子
train/金果榄/Jinguolan70.jpg,80,金果榄
train/苦地丁/Kudiding11.jpg,62,苦地丁
train/秦皮/Qinpi28.jpg,51,秦皮
train/湖北贝母/Hubeibeimu21.jpg,37,湖北贝母
train/橘核/Juhe112.jpg,32,橘核
